"stay_date","lead_time","pickup","otb_rooms"
2017-04-14,18,1,32
2017-04-14,15,1,33
2017-04-14,14,1,34
2017-04-14,13,1,35
2017-04-14,12,1,36
2017-04-14,9,1,37
2017-04-14,6,2,39
2017-04-14,5,1,40
2017-04-14,4,4,44
2017-04-15,232,1,1
2017-04-15,212,1,2
2017-04-15,198,1,3
2017-04-15,194,1,4
2017-04-15,130,1,5
2017-04-15,110,1,6
2017-04-15,100,1,7
2017-04-15,98,1,8
2017-04-15,95,1,9
2017-04-15,91,1,10
2017-04-15,89,1,11
2017-04-15,84,1,12
2017-04-15,83,1,13
2017-04-15,76,1,14
2017-04-15,75,1,15
2017-04-15,73,4,19
2017-04-15,67,1,20
2017-04-15,60,2,22
2017-04-15,49,1,23
2017-04-15,17,1,24
2017-04-15,10,2,26
2017-04-15,3,1,27
2017-04-15,2,1,28
2017-04-15,1,1,29
2017-04-16,177,1,1
2017-04-16,131,10,11
2017-04-16,100,1,12
2017-04-16,87,1,13
2017-04-16,76,1,14
2017-04-16,67,1,15
2017-04-16,65,1,16
2017-04-16,63,1,17
2017-04-16,58,1,18
2017-04-16,47,2,20
2017-04-16,32,2,22
2017-04-16,28,2,24
2017-04-16,27,1,25
2017-04-16,26,1,26
2017-04-16,25,1,27
2017-04-16,20,1,28
2017-04-16,11,1,29
2017-04-16,4,3,32
2017-04-16,0,1,33
2017-04-17,192,1,1
2017-04-17,180,1,2
2017-04-17,174,2,4
2017-04-17,150,1,5
2017-04-17,138,1,6
2017-04-17,126,4,10
2017-04-17,87,1,11
2017-04-17,74,1,12
2017-04-17,67,1,13
2017-04-17,63,3,16
2017-04-17,61,1,17
2017-04-17,60,5,22
2017-04-17,48,1,23
2017-04-17,47,1,24
2017-04-17,34,1,25
2017-04-17,28,1,26
2017-04-17,26,1,27
2017-04-17,22,1,28
2017-04-17,21,1,29
2017-04-17,19,1,30
2017-04-17,7,5,35
2017-04-17,6,1,36
2017-04-17,4,2,38
2017-04-17,3,1,39
2017-04-17,1,1,40
2017-04-17,0,6,46
2017-04-18,206,1,1
2017-04-18,84,7,8
2017-04-18,66,1,9
2017-04-18,63,1,10
2017-04-18,61,3,13
2017-04-18,42,1,14
2017-04-18,21,1,15
2017-04-18,12,3,18
2017-04-18,8,1,19
2017-04-18,7,4,23
2017-04-18,5,7,30
2017-04-18,2,1,31
2017-04-18,1,4,35
2017-04-18,0,7,42
2017-04-19,198,1,1
2017-04-19,184,2,3
2017-04-19,168,6,9
2017-04-19,153,1,10
2017-04-19,142,1,11
2017-04-19,137,1,12
2017-04-19,111,1,13
2017-04-19,106,1,14
2017-04-19,85,1,15
2017-04-19,71,2,17
2017-04-19,62,6,23
2017-04-19,47,1,24
2017-04-19,29,1,25
2017-04-19,27,1,26
2017-04-19,14,1,27
2017-04-19,13,1,28
2017-04-19,9,1,29
2017-04-19,6,3,32
2017-04-19,2,1,33
2017-04-19,1,1,34
2017-04-19,0,2,36
2017-04-20,288,2,2
2017-04-20,212,1,3
2017-04-20,195,2,5
2017-04-20,108,1,6
2017-04-20,92,1,7
2017-04-20,82,1,8
2017-04-20,74,1,9
2017-04-20,73,1,10
2017-04-20,63,2,12
2017-04-20,33,1,13
2017-04-20,31,1,14
2017-04-20,27,1,15
2017-04-20,23,5,20
2017-04-20,10,1,21
2017-04-20,8,2,23
2017-04-20,2,2,25
2017-04-20,1,2,27
2017-04-20,0,6,33
2017-04-21,201,1,1
2017-04-21,125,1,2
2017-04-21,108,2,4
2017-04-21,76,1,5
2017-04-21,64,1,6
2017-04-21,52,1,7
2017-04-21,30,2,9
2017-04-21,24,1,10
2017-04-21,10,1,11
2017-04-21,8,3,14
2017-04-21,3,1,15
2017-04-21,2,2,17
2017-04-21,1,1,18
2017-04-21,0,5,23
2017-04-22,290,2,2
2017-04-22,281,1,3
2017-04-22,276,16,19
2017-04-22,267,1,20
2017-04-22,252,19,39
2017-04-22,239,3,42
2017-04-22,234,4,46
2017-04-22,222,1,47
2017-04-22,208,3,50
2017-04-22,200,1,51
2017-04-22,140,1,52
2017-04-22,129,1,53
2017-04-22,128,1,54
2017-04-22,108,1,55
2017-04-22,106,1,56
2017-04-22,98,1,57
2017-04-22,95,1,58
2017-04-22,93,2,60
2017-04-22,75,1,61
2017-04-22,38,1,62
2017-04-22,23,6,68
2017-04-22,8,1,69
2017-04-22,2,1,70
2017-04-22,0,1,71
2017-04-23,317,3,3
2017-04-23,253,14,17
2017-04-23,185,2,19
2017-04-23,160,1,20
2017-04-23,132,1,21
2017-04-23,94,1,22
2017-04-23,85,1,23
2017-04-23,82,1,24
2017-04-23,78,1,25
2017-04-23,68,1,26
2017-04-23,31,16,42
2017-04-23,12,1,43
2017-04-23,6,1,44
2017-04-24,140,2,2
2017-04-24,111,1,3
2017-04-24,80,1,4
2017-04-24,51,1,5
2017-04-24,16,1,6
2017-04-24,9,1,7
2017-04-24,4,3,10
2017-04-24,3,1,11
2017-04-24,1,1,12
2017-04-24,0,3,15
2017-04-25,237,1,1
2017-04-25,204,1,2
2017-04-25,203,15,17
2017-04-25,109,7,24
2017-04-25,106,1,25
2017-04-25,105,1,26
2017-04-25,104,1,27
2017-04-25,99,1,28
2017-04-25,12,2,30
2017-04-25,1,1,31
2017-04-25,0,4,35
2017-04-26,253,1,1
2017-04-26,126,1,2
2017-04-26,76,1,3
2017-04-26,28,2,5
2017-04-26,26,1,6
2017-04-26,24,1,7
2017-04-26,23,1,8
2017-04-26,20,1,9
2017-04-26,11,1,10
2017-04-26,8,1,11
2017-04-26,6,1,12
2017-04-26,5,1,13
2017-04-26,4,3,16
2017-04-26,0,4,20
2017-04-27,181,2,2
2017-04-27,158,1,3
2017-04-27,157,1,4
2017-04-27,105,1,5
2017-04-27,99,1,6
2017-04-27,72,1,7
2017-04-27,56,1,8
2017-04-27,53,1,9
2017-04-27,36,1,10
2017-04-27,35,1,11
2017-04-27,31,1,12
2017-04-27,30,2,14
2017-04-27,24,1,15
2017-04-27,12,1,16
2017-04-27,8,4,20
2017-04-27,7,1,21
2017-04-27,6,1,22
2017-04-27,5,1,23
2017-04-27,3,1,24
2017-04-27,2,1,25
2017-04-27,1,3,28
2017-04-27,0,8,36
2017-04-28,300,1,1
2017-04-28,250,2,3
2017-04-28,221,1,4
2017-04-28,215,1,5
2017-04-28,204,3,8
2017-04-28,151,1,9
2017-04-28,131,1,10
2017-04-28,129,1,11
2017-04-28,111,1,12
2017-04-28,89,1,13
2017-04-28,77,1,14
2017-04-28,76,1,15
2017-04-28,70,1,16
2017-04-28,62,1,17
2017-04-28,57,1,18
2017-04-28,53,1,19
2017-04-28,46,2,21
2017-04-28,44,1,22
2017-04-28,28,1,23
2017-04-28,26,1,24
2017-04-28,24,1,25
2017-04-28,11,1,26
2017-04-28,6,2,28
2017-04-28,4,1,29
2017-04-28,3,4,33
2017-04-28,1,3,36
2017-04-28,0,4,40
2017-04-29,285,2,2
2017-04-29,221,1,3
2017-04-29,218,1,4
2017-04-29,175,1,5
2017-04-29,159,1,6
2017-04-29,144,1,7
2017-04-29,121,1,8
2017-04-29,113,1,9
2017-04-29,112,2,11
2017-04-29,110,2,13
2017-04-29,102,2,15
2017-04-29,100,19,34
2017-04-29,98,1,35
2017-04-29,97,1,36
2017-04-29,96,4,40
2017-04-29,95,4,44
2017-04-29,88,2,46
2017-04-29,85,1,47
2017-04-29,83,1,48
2017-04-29,81,1,49
2017-04-29,76,2,51
2017-04-29,75,1,52
2017-04-29,74,2,54
2017-04-29,60,2,56
2017-04-29,59,1,57
2017-04-29,58,2,59
2017-04-29,52,1,60
2017-04-29,47,1,61
2017-04-29,46,1,62
2017-04-29,43,1,63
2017-04-29,27,2,65
2017-04-29,25,1,66
2017-04-29,20,1,67
2017-04-29,19,1,68
2017-04-29,16,1,69
2017-04-29,15,1,70
2017-04-29,14,1,71
2017-04-29,11,1,72
2017-04-29,10,1,73
2017-04-29,9,2,75
2017-04-29,7,3,78
2017-04-29,6,3,81
2017-04-29,5,5,86
2017-04-29,4,3,89
2017-04-29,3,1,90
2017-04-29,2,2,92
2017-04-29,1,2,94
2017-04-29,0,3,97
2017-04-30,261,7,7
2017-04-30,225,1,8
2017-04-30,221,8,16
2017-04-30,199,1,17
2017-04-30,191,5,22
2017-04-30,179,1,23
2017-04-30,173,1,24
2017-04-30,118,1,25
2017-04-30,113,2,27
2017-04-30,99,1,28
2017-04-30,87,1,29
2017-04-30,74,2,31
2017-04-30,53,1,32
2017-04-30,52,1,33
2017-04-30,41,1,34
2017-04-30,24,2,36
2017-04-30,23,1,37
2017-04-30,16,1,38
2017-04-30,15,1,39
2017-04-30,7,1,40
2017-04-30,4,2,42
2017-04-30,3,1,43
2017-04-30,2,1,44
2017-04-30,1,2,46
2017-04-30,0,3,49
2017-05-01,273,1,1
2017-05-01,272,2,3
2017-05-01,244,1,4
2017-05-01,242,1,5
2017-05-01,239,1,6
2017-05-01,222,1,7
2017-05-01,207,1,8
2017-05-01,193,2,10
2017-05-01,178,1,11
2017-05-01,111,1,12
2017-05-01,104,2,14
2017-05-01,97,1,15
2017-05-01,90,1,16
2017-05-01,88,1,17
2017-05-01,72,1,18
2017-05-01,71,1,19
2017-05-01,42,2,21
2017-05-01,38,1,22
2017-05-01,37,1,23
2017-05-01,27,1,24
2017-05-01,22,1,25
2017-05-01,12,1,26
2017-05-01,10,1,27
2017-05-01,6,1,28
2017-05-01,5,1,29
2017-05-01,4,1,30
2017-05-01,3,3,33
2017-05-01,2,1,34
2017-05-01,1,1,35
2017-05-01,0,1,36
2017-05-02,244,1,1
2017-05-02,237,1,2
2017-05-02,211,1,3
2017-05-02,168,1,4
2017-05-02,140,1,5
2017-05-02,132,1,6
2017-05-02,126,3,9
2017-05-02,116,1,10
2017-05-02,91,1,11
2017-05-02,90,1,12
2017-05-02,84,3,15
2017-05-02,79,1,16
2017-05-02,70,4,20
2017-05-02,68,2,22
2017-05-02,55,1,23
2017-05-02,50,2,25
2017-05-02,41,2,27
2017-05-02,19,1,28
2017-05-02,13,1,29
2017-05-02,11,1,30
2017-05-02,6,1,31
2017-05-02,5,2,33
2017-05-02,4,1,34
2017-05-02,1,2,36
2017-05-02,0,5,41
2017-05-03,248,8,8
2017-05-03,218,3,11
2017-05-03,215,1,12
2017-05-03,134,3,15
2017-05-03,133,1,16
2017-05-03,117,2,18
2017-05-03,104,1,19
2017-05-03,95,1,20
2017-05-03,72,1,21
2017-05-03,59,1,22
2017-05-03,46,1,23
2017-05-03,39,1,24
2017-05-03,36,1,25
2017-05-03,27,1,26
2017-05-03,26,1,27
2017-05-03,21,1,28
2017-05-03,13,1,29
2017-05-03,6,3,32
2017-05-03,5,2,34
2017-05-03,3,1,35
2017-05-03,2,1,36
2017-05-03,1,1,37
2017-05-03,0,7,44
2017-05-04,351,1,1
2017-05-04,296,2,3
2017-05-04,272,3,6
2017-05-04,248,1,7
2017-05-04,213,1,8
2017-05-04,202,9,17
2017-05-04,191,3,20
2017-05-04,115,1,21
2017-05-04,114,2,23
2017-05-04,96,1,24
2017-05-04,86,1,25
2017-05-04,77,1,26
2017-05-04,72,2,28
2017-05-04,70,1,29
2017-05-04,43,3,32
2017-05-04,36,1,33
2017-05-04,29,1,34
2017-05-04,14,1,35
2017-05-04,12,1,36
2017-05-04,11,1,37
2017-05-04,9,1,38
2017-05-04,8,1,39
2017-05-04,7,1,40
2017-05-04,1,1,41
2017-05-04,0,1,42
2017-05-05,329,1,1
2017-05-05,228,1,2
2017-05-05,227,1,3
2017-05-05,220,3,6
2017-05-05,207,1,7
2017-05-05,199,1,8
2017-05-05,198,3,11
2017-05-05,172,2,13
2017-05-05,116,1,14
2017-05-05,88,1,15
2017-05-05,51,1,16
2017-05-05,45,1,17
2017-05-05,36,1,18
2017-05-05,35,1,19
2017-05-05,32,1,20
2017-05-05,11,2,22
2017-05-05,7,1,23
2017-05-05,6,1,24
2017-05-05,5,1,25
2017-05-05,4,2,27
2017-05-05,2,1,28
2017-05-05,1,2,30
2017-05-05,0,5,35
2017-05-06,118,1,1
2017-05-06,116,1,2
2017-05-06,115,1,3
2017-05-06,95,1,4
2017-05-06,85,2,6
2017-05-06,84,1,7
2017-05-06,79,1,8
2017-05-06,69,1,9
2017-05-06,23,1,10
2017-05-06,18,1,11
2017-05-06,16,1,12
2017-05-06,15,1,13
2017-05-06,10,2,15
2017-05-06,9,2,17
2017-05-06,8,1,18
2017-05-06,7,2,20
2017-05-06,1,2,22
2017-05-06,0,1,23
2017-05-07,314,1,1
2017-05-07,275,1,2
2017-05-07,256,1,3
2017-05-07,250,1,4
2017-05-07,223,1,5
2017-05-07,179,2,7
2017-05-07,119,2,9
2017-05-07,117,1,10
2017-05-07,116,1,11
2017-05-07,113,1,12
2017-05-07,106,1,13
2017-05-07,102,1,14
2017-05-07,101,1,15
2017-05-07,96,3,18
2017-05-07,93,2,20
2017-05-07,82,1,21
2017-05-07,66,1,22
2017-05-07,32,1,23
2017-05-07,16,1,24
2017-05-07,14,1,25
2017-05-07,11,1,26
2017-05-07,7,1,27
2017-05-07,5,1,28
2017-05-07,3,1,29
2017-05-07,2,5,34
2017-05-07,0,2,36
2017-05-08,251,1,1
2017-05-08,218,1,2
2017-05-08,217,2,4
2017-05-08,156,27,31
2017-05-08,143,1,32
2017-05-08,117,2,34
2017-05-08,113,1,35
2017-05-08,112,2,37
2017-05-08,111,1,38
2017-05-08,83,1,39
2017-05-08,82,6,45
2017-05-08,79,1,46
2017-05-08,76,1,47
2017-05-08,47,1,48
2017-05-08,36,1,49
2017-05-08,33,1,50
2017-05-08,27,1,51
2017-05-08,26,3,54
2017-05-08,13,1,55
2017-05-08,11,1,56
2017-05-08,5,2,58
2017-05-08,4,2,60
2017-05-08,3,2,62
2017-05-08,2,1,63
2017-05-08,0,7,70
2017-05-09,313,1,1
2017-05-09,302,9,10
2017-05-09,257,18,28
2017-05-09,245,1,29
2017-05-09,231,3,32
2017-05-09,211,1,33
2017-05-09,110,2,35
2017-05-09,101,1,36
2017-05-09,90,2,38
2017-05-09,88,2,40
2017-05-09,32,1,41
2017-05-09,15,1,42
2017-05-09,12,1,43
2017-05-09,8,1,44
2017-05-09,7,1,45
2017-05-09,6,2,47
2017-05-09,1,2,49
2017-05-09,0,3,52
2017-05-10,140,1,1
2017-05-10,120,1,2
2017-05-10,118,4,6
2017-05-10,93,1,7
2017-05-10,86,1,8
2017-05-10,27,1,9
2017-05-10,11,1,10
2017-05-10,10,1,11
2017-05-10,7,1,12
2017-05-10,2,1,13
2017-05-10,0,2,15
2017-05-11,358,1,1
2017-05-11,303,1,2
2017-05-11,289,1,3
2017-05-11,260,1,4
2017-05-11,230,1,5
2017-05-11,225,1,6
2017-05-11,116,7,13
2017-05-11,107,1,14
2017-05-11,99,1,15
2017-05-11,86,1,16
2017-05-11,51,1,17
2017-05-11,48,1,18
2017-05-11,20,1,19
2017-05-11,16,1,20
2017-05-11,13,2,22
2017-05-11,5,1,23
2017-05-11,3,1,24
2017-05-11,2,3,27
2017-05-11,0,5,32
2017-05-12,319,1,1
2017-05-12,266,1,2
2017-05-12,263,1,3
2017-05-12,241,1,4
2017-05-12,238,1,5
2017-05-12,226,1,6
2017-05-12,217,2,8
2017-05-12,186,1,9
2017-05-12,126,1,10
2017-05-12,113,1,11
2017-05-12,106,1,12
2017-05-12,94,1,13
2017-05-12,82,1,14
2017-05-12,42,2,16
2017-05-12,35,4,20
2017-05-12,29,1,21
2017-05-12,13,1,22
2017-05-12,12,1,23
2017-05-12,8,1,24
2017-05-12,6,1,25
2017-05-12,4,2,27
2017-05-12,2,1,28
2017-05-12,1,1,29
2017-05-12,0,5,34
2017-05-13,326,1,1
2017-05-13,262,1,2
2017-05-13,247,2,4
2017-05-13,234,2,6
2017-05-13,228,2,8
2017-05-13,221,1,9
2017-05-13,219,1,10
2017-05-13,193,3,13
2017-05-13,135,1,14
2017-05-13,128,1,15
2017-05-13,125,1,16
2017-05-13,114,2,18
2017-05-13,105,2,20
2017-05-13,88,1,21
2017-05-13,82,3,24
2017-05-13,66,2,26
2017-05-13,35,1,27
2017-05-13,30,1,28
2017-05-13,27,1,29
2017-05-13,21,1,30
2017-05-13,16,1,31
2017-05-13,7,2,33
2017-05-13,5,3,36
2017-05-13,2,2,38
2017-05-13,1,1,39
2017-05-13,0,3,42
2017-05-14,361,2,2
2017-05-14,212,1,3
2017-05-14,156,1,4
2017-05-14,131,1,5
2017-05-14,125,1,6
2017-05-14,124,1,7
2017-05-14,117,1,8
2017-05-14,103,2,10
2017-05-14,95,1,11
2017-05-14,89,2,13
2017-05-14,85,1,14
2017-05-14,81,1,15
2017-05-14,74,1,16
2017-05-14,58,1,17
2017-05-14,32,1,18
2017-05-14,25,1,19
2017-05-14,21,1,20
2017-05-14,17,1,21
2017-05-14,13,2,23
2017-05-14,9,1,24
2017-05-14,8,2,26
2017-05-14,7,1,27
2017-05-14,5,1,28
2017-05-14,3,2,30
2017-05-14,0,3,33
2017-05-15,334,1,1
2017-05-15,292,1,2
2017-05-15,287,1,3
2017-05-15,283,1,4
2017-05-15,220,1,5
2017-05-15,216,1,6
2017-05-15,196,1,7
2017-05-15,194,1,8
2017-05-15,193,1,9
2017-05-15,168,1,10
2017-05-15,163,1,11
2017-05-15,152,1,12
2017-05-15,150,1,13
2017-05-15,120,1,14
2017-05-15,117,2,16
2017-05-15,105,1,17
2017-05-15,104,1,18
2017-05-15,103,1,19
2017-05-15,94,1,20
2017-05-15,83,1,21
2017-05-15,77,1,22
2017-05-15,75,1,23
2017-05-15,63,1,24
2017-05-15,17,1,25
2017-05-15,12,1,26
2017-05-15,10,3,29
2017-05-15,6,3,32
2017-05-15,5,3,35
2017-05-15,4,2,37
2017-05-15,3,6,43
2017-05-15,2,2,45
2017-05-15,1,3,48
2017-05-15,0,7,55
2017-05-16,302,1,1
2017-05-16,243,1,2
2017-05-16,222,1,3
2017-05-16,208,1,4
2017-05-16,205,2,6
2017-05-16,200,1,7
2017-05-16,195,1,8
2017-05-16,181,1,9
2017-05-16,154,1,10
2017-05-16,147,1,11
2017-05-16,130,1,12
2017-05-16,126,3,15
2017-05-16,121,3,18
2017-05-16,118,3,21
2017-05-16,112,1,22
2017-05-16,108,1,23
2017-05-16,103,1,24
2017-05-16,98,1,25
2017-05-16,97,1,26
2017-05-16,94,1,27
2017-05-16,81,1,28
2017-05-16,72,2,30
2017-05-16,62,1,31
2017-05-16,37,1,32
2017-05-16,26,1,33
2017-05-16,12,2,35
2017-05-16,8,1,36
2017-05-16,6,3,39
2017-05-16,5,1,40
2017-05-16,1,2,42
2017-05-17,255,1,1
2017-05-17,177,1,2
2017-05-17,142,2,4
2017-05-17,133,1,5
2017-05-17,127,1,6
2017-05-17,123,1,7
2017-05-17,120,2,9
2017-05-17,115,1,10
2017-05-17,98,2,12
2017-05-17,95,2,14
2017-05-17,93,2,16
2017-05-17,83,1,17
2017-05-17,80,1,18
2017-05-17,79,1,19
2017-05-17,68,2,21
2017-05-17,67,1,22
2017-05-17,59,1,23
2017-05-17,30,1,24
2017-05-17,26,1,25
2017-05-17,13,1,26
2017-05-17,8,1,27
2017-05-17,1,3,30
2017-05-17,0,1,31
2017-05-18,330,1,1
2017-05-18,310,1,2
2017-05-18,286,4,6
2017-05-18,267,1,7
2017-05-18,239,1,8
2017-05-18,219,1,9
2017-05-18,192,1,10
2017-05-18,184,1,11
2017-05-18,142,1,12
2017-05-18,134,1,13
2017-05-18,132,1,14
2017-05-18,128,5,19
2017-05-18,120,1,20
2017-05-18,114,4,24
2017-05-18,105,2,26
2017-05-18,101,1,27
2017-05-18,99,1,28
2017-05-18,93,2,30
2017-05-18,91,1,31
2017-05-18,20,1,32
2017-05-18,16,2,34
2017-05-18,11,2,36
2017-05-18,3,1,37
2017-05-18,1,1,38
2017-05-19,278,2,2
2017-05-19,153,1,3
2017-05-19,150,1,4
2017-05-19,130,1,5
2017-05-19,129,1,6
2017-05-19,110,2,8
2017-05-19,99,1,9
2017-05-19,98,1,10
2017-05-19,89,1,11
2017-05-19,16,1,12
2017-05-19,9,2,14
2017-05-20,319,1,1
2017-05-20,297,1,2
2017-05-20,206,1,3
2017-05-20,204,1,4
2017-05-20,162,1,5
2017-05-20,121,1,6
2017-05-20,107,1,7
2017-05-20,89,1,8
2017-05-20,87,2,10
2017-05-20,77,1,11
2017-05-20,68,1,12
2017-05-20,67,1,13
2017-05-20,59,1,14
2017-05-20,24,1,15
2017-05-20,10,1,16
2017-05-20,5,1,17
2017-05-20,3,1,18
2017-05-20,2,3,21
2017-05-20,1,1,22
2017-05-20,0,3,25
2017-05-21,289,1,1
2017-05-21,270,1,2
2017-05-21,251,2,4
2017-05-21,238,2,6
2017-05-21,200,4,10
2017-05-21,110,1,11
2017-05-21,107,2,13
2017-05-21,102,1,14
2017-05-21,99,1,15
2017-05-21,72,1,16
2017-05-21,42,1,17
2017-05-21,26,1,18
2017-05-21,13,1,19
2017-05-21,11,1,20
2017-05-21,10,1,21
2017-05-21,7,2,23
2017-05-21,6,1,24
2017-05-21,5,2,26
2017-05-21,3,4,30
2017-05-21,2,2,32
2017-05-21,1,1,33
2017-05-21,0,2,35
2017-05-22,314,2,2
2017-05-22,307,2,4
2017-05-22,241,1,5
2017-05-22,227,1,6
2017-05-22,213,1,7
2017-05-22,208,1,8
2017-05-22,170,1,9
2017-05-22,158,1,10
2017-05-22,138,1,11
2017-05-22,124,1,12
2017-05-22,123,1,13
2017-05-22,118,4,17
2017-05-22,114,1,18
2017-05-22,106,1,19
2017-05-22,104,2,21
2017-05-22,61,2,23
2017-05-22,54,1,24
2017-05-22,50,1,25
2017-05-22,45,1,26
2017-05-22,19,1,27
2017-05-22,15,1,28
2017-05-22,14,1,29
2017-05-22,9,1,30
2017-05-22,7,2,32
2017-05-22,5,4,36
2017-05-22,4,2,38
2017-05-22,3,2,40
2017-05-22,2,1,41
2017-05-22,0,1,42
2017-05-23,300,1,1
2017-05-23,243,1,2
2017-05-23,213,1,3
2017-05-23,201,1,4
2017-05-23,192,1,5
2017-05-23,153,1,6
2017-05-23,131,1,7
2017-05-23,125,1,8
2017-05-23,77,1,9
2017-05-23,72,2,11
2017-05-23,63,1,12
2017-05-23,33,2,14
2017-05-23,25,3,17
2017-05-23,18,1,18
2017-05-23,14,2,20
2017-05-23,12,1,21
2017-05-23,11,2,23
2017-05-23,8,2,25
2017-05-23,7,4,29
2017-05-23,6,1,30
2017-05-23,2,3,33
2017-05-23,1,4,37
2017-05-23,0,9,46
2017-05-24,345,1,1
2017-05-24,338,1,2
2017-05-24,270,1,3
2017-05-24,221,1,4
2017-05-24,202,2,6
2017-05-24,166,1,7
2017-05-24,159,2,9
2017-05-24,56,1,10
2017-05-24,52,1,11
2017-05-24,48,1,12
2017-05-24,47,2,14
2017-05-24,31,1,15
2017-05-24,27,1,16
2017-05-24,26,7,23
2017-05-24,19,1,24
2017-05-24,18,1,25
2017-05-24,17,1,26
2017-05-24,13,2,28
2017-05-24,12,1,29
2017-05-24,11,2,31
2017-05-24,10,1,32
2017-05-24,7,2,34
2017-05-24,6,2,36
2017-05-24,2,6,42
2017-05-24,1,1,43
2017-05-24,0,1,44
2017-05-25,388,20,20
2017-05-25,353,3,23
2017-05-25,352,6,29
2017-05-25,337,1,30
2017-05-25,309,4,34
2017-05-25,306,1,35
2017-05-25,305,1,36
2017-05-25,303,1,37
2017-05-25,302,1,38
2017-05-25,301,1,39
2017-05-25,280,1,40
2017-05-25,223,1,41
2017-05-25,213,1,42
2017-05-25,203,45,87
2017-05-25,192,1,88
2017-05-25,161,1,89
2017-05-25,130,1,90
2017-05-25,129,1,91
2017-05-25,38,1,92
2017-05-25,26,1,93
2017-05-25,18,1,94
2017-05-25,16,1,95
2017-05-25,14,1,96
2017-05-25,11,1,97
2017-05-25,3,1,98
2017-05-25,2,1,99
2017-05-25,0,1,100
2017-05-26,351,1,1
2017-05-26,345,1,2
2017-05-26,335,1,3
2017-05-26,333,1,4
2017-05-26,330,1,5
2017-05-26,272,1,6
2017-05-26,151,1,7
2017-05-26,135,1,8
2017-05-26,128,1,9
2017-05-26,118,1,10
2017-05-26,79,1,11
2017-05-26,71,2,13
2017-05-26,61,1,14
2017-05-26,39,1,15
2017-05-26,21,1,16
2017-05-26,18,1,17
2017-05-26,17,1,18
2017-05-26,14,1,19
2017-05-26,1,1,20
2017-05-27,175,2,2
2017-05-27,141,1,3
2017-05-27,137,2,5
2017-05-27,116,1,6
2017-05-27,107,1,7
2017-05-27,38,1,8
2017-05-27,32,1,9
2017-05-27,19,1,10
2017-05-27,11,1,11
2017-05-27,9,2,13
2017-05-27,1,3,16
2017-05-27,0,1,17
2017-05-28,337,1,1
2017-05-28,296,1,2
2017-05-28,277,1,3
2017-05-28,274,2,5
2017-05-28,268,2,7
2017-05-28,258,1,8
2017-05-28,223,2,10
2017-05-28,212,1,11
2017-05-28,207,1,12
2017-05-28,202,1,13
2017-05-28,199,1,14
2017-05-28,174,1,15
2017-05-28,172,1,16
2017-05-28,170,1,17
2017-05-28,167,1,18
2017-05-28,164,3,21
2017-05-28,159,2,23
2017-05-28,154,1,24
2017-05-28,140,1,25
2017-05-28,138,3,28
2017-05-28,130,1,29
2017-05-28,124,3,32
2017-05-28,122,1,33
2017-05-28,120,1,34
2017-05-28,117,1,35
2017-05-28,116,1,36
2017-05-28,115,1,37
2017-05-28,112,1,38
2017-05-28,95,1,39
2017-05-28,78,1,40
2017-05-28,77,1,41
2017-05-28,76,1,42
2017-05-28,65,1,43
2017-05-28,56,1,44
2017-05-28,40,5,49
2017-05-28,39,1,50
2017-05-28,37,1,51
2017-05-28,36,1,52
2017-05-28,34,1,53
2017-05-28,21,1,54
2017-05-28,14,1,55
2017-05-28,10,1,56
2017-05-28,7,1,57
2017-05-28,5,1,58
2017-05-28,4,1,59
2017-05-28,3,1,60
2017-05-28,2,5,65
2017-05-28,1,2,67
2017-05-28,0,1,68
2017-05-29,321,2,2
2017-05-29,290,2,4
2017-05-29,230,2,6
2017-05-29,216,1,7
2017-05-29,177,1,8
2017-05-29,166,1,9
2017-05-29,165,3,12
2017-05-29,158,1,13
2017-05-29,151,1,14
2017-05-29,139,1,15
2017-05-29,136,1,16
2017-05-29,132,1,17
2017-05-29,131,2,19
2017-05-29,127,1,20
2017-05-29,126,1,21
2017-05-29,105,1,22
2017-05-29,85,1,23
2017-05-29,61,1,24
2017-05-29,44,2,26
2017-05-29,34,1,27
2017-05-29,19,1,28
2017-05-29,17,1,29
2017-05-29,10,1,30
2017-05-29,7,1,31
2017-05-29,5,2,33
2017-05-29,4,2,35
2017-05-29,3,1,36
2017-05-29,2,1,37
2017-05-29,1,1,38
2017-05-29,0,5,43
2017-05-30,312,2,2
2017-05-30,295,1,3
2017-05-30,277,1,4
2017-05-30,264,1,5
2017-05-30,191,1,6
2017-05-30,158,1,7
2017-05-30,137,1,8
2017-05-30,135,2,10
2017-05-30,124,1,11
2017-05-30,73,1,12
2017-05-30,71,1,13
2017-05-30,42,1,14
2017-05-30,32,1,15
2017-05-30,26,1,16
2017-05-30,25,2,18
2017-05-30,22,1,19
2017-05-30,20,1,20
2017-05-30,15,1,21
2017-05-30,10,1,22
2017-05-30,5,2,24
2017-05-30,3,1,25
2017-05-30,1,5,30
2017-05-31,251,6,6
2017-05-31,146,1,7
2017-05-31,136,2,9
2017-05-31,115,1,10
2017-05-31,76,1,11
2017-05-31,50,1,12
2017-05-31,27,1,13
2017-05-31,14,2,15
2017-05-31,12,1,16
2017-05-31,7,2,18
2017-05-31,6,3,21
2017-05-31,3,1,22
2017-05-31,1,5,27
2017-06-01,379,1,1
2017-06-01,344,1,2
2017-06-01,324,1,3
2017-06-01,281,1,4
2017-06-01,270,1,5
